game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-28,BAL,WSH,9.5,8.9,0.6,under,1.87,0.5354,0.5234,0.02,pinnacle,9.01,0.106,0.103,0.003,104.0,34.0,0.7405,0.7207,15.333,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":138,""bvp_delta_runs"":0.106}",0.4941,8.06
2026-06-28,PIT,CIN,9.0,8.49,0.51,under,2.03,0.4852,0.4751,0.0,pinnacle,8.63,0.137,0.125,0.012,65.0,141.0,0.7449,0.7223,22.889,"{""lineup_xwoba_h"":0.322,""lineup_xwoba_a"":0.331,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":206,""bvp_delta_runs"":0.137}",0.4979,7.67
2026-06-28,TOR,TEX,9.0,10.51,1.51,over,2.01,0.5108,0.4805,0.53,pinnacle,10.53,0.018,0.005,0.013,6.0,17.0,0.7271,0.7267,2.556,"{""lineup_xwoba_h"":0.305,""lineup_xwoba_a"":0.333,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":23,""bvp_delta_runs"":0.018}",0.5013,7.87
2026-06-28,DET,HOU,8.0,9.3,1.3,over,1.87,0.5494,0.5234,0.62,pinnacle,9.2,-0.1,-0.007,-0.093,77.0,66.0,0.7185,0.7013,15.889,"{""lineup_xwoba_h"":0.299,""lineup_xwoba_a"":0.297,""lineup_wrcplus_h"":102.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":143,""bvp_delta_runs"":-0.1}",0.4916,7.58
2026-06-28,CLE,SEA,7.5,9.06,1.56,over,1.943,0.5311,0.5,0.68,pinnacle,8.97,-0.089,-0.051,-0.038,23.0,52.0,0.7002,0.7123,8.333,"{""lineup_xwoba_h"":0.296,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":75,""bvp_delta_runs"":-0.089}",0.4979,7.67
2026-06-28,TB,ARI,8.0,8.66,0.66,over,2.01,0.4938,0.4805,0.0,pinnacle,8.76,0.091,0.03,0.061,15.0,30.0,0.7377,0.7382,5.0,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":45,""bvp_delta_runs"":0.091}",0.4877,7.45
2026-06-28,MIN,COL,9.0,11.06,2.06,over,1.926,0.5467,0.5056,1.14,pinnacle,11.07,0.011,0.011,0.0,4.0,0.0,0.7458,0.73,0.444,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.285,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":4,""bvp_delta_runs"":0.011}",0.5013,7.87
2026-06-28,CHW,KC,8.5,8.15,0.35,under,1.917,0.5153,0.5083,0.0,pinnacle,8.17,0.019,0.003,0.016,4.0,29.0,0.7258,0.7251,3.667,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":33,""bvp_delta_runs"":0.019}",0.4897,8.17
2026-06-28,MIL,CHC,8.5,8.93,0.43,over,1.971,0.5002,0.4917,0.0,pinnacle,9.09,0.161,0.006,0.155,6.0,111.0,0.7292,0.751,13.0,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.328,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":117,""bvp_delta_runs"":0.161}",0.5013,7.87
2026-06-28,STL,MIA,9.0,8.44,0.56,under,2.02,0.4877,0.4766,0.0,pinnacle,8.46,0.017,0.009,0.008,9.0,17.0,0.7287,0.724,2.889,"{""lineup_xwoba_h"":0.341,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":26,""bvp_delta_runs"":0.017}",0.5035,7.77
2026-06-28,SF,ATL,7.5,8.88,1.38,over,1.99,0.5137,0.4861,0.45,pinnacle,8.75,-0.129,-0.129,0.0,65.0,0.0,0.6941,0.72,7.222,"{""lineup_xwoba_h"":0.311,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":65,""bvp_delta_runs"":-0.129}",,
2026-06-28,SD,LAD,8.0,9.02,1.02,over,1.971,0.512,0.4917,0.19,pinnacle,9.16,0.143,0.025,0.118,20.0,79.0,0.7311,0.7435,11.0,"{""lineup_xwoba_h"":0.319,""lineup_xwoba_a"":0.356,""lineup_wrcplus_h"":100.0,""lineup_wrcplus_a"":118.0,""bvp_pa_total"":99,""bvp_delta_runs"":0.143}",0.4964,7.36
2026-06-28,BOS,NYY,8.0,8.87,0.87,over,1.971,0.5091,0.4917,0.07,pinnacle,8.87,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":116.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
