game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
822820,LAA @ TOR,False,False,702056,686799,702056,686799,,,0.0,False,False,1.5952380952380953,1.5952380952380953,0,0,2,,"Yusei Kikuchi, Travis d'Arnaud",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Yusei Kikuchi, Travis d'Arnaud) -> +1.80pp",il_placement_away
824847,OAK @ BAL,False,False,669358,650644,669358,650644,,,0.0,False,False,1.7874015748031495,1.7874015748031495,0,3,0,"Trevor Rogers, Ryan Helsley, Cade Povich",,0,0,0,0,-0.024,0,"home 3 IL placement(s) (Trevor Rogers, Ryan Helsley, Cade Povich) -> -2.40pp",il_placement_home
824523,HOU @ CIN,False,False,695505,681293,695505,681293,,,0.0,False,False,1.5714285714285714,1.5714285714285714,0,2,2,"Brandon Williamson, Emilio Pagán","Yainer Diaz, Carlos Correa",0,0,0,0,0.0,0,"home 2 IL placement(s) (Brandon Williamson, Emilio Pagán) -> -1.80pp | away 2 IL placement(s) (Yainer Diaz, Carlos Correa) -> +1.80pp",il_placement_home;il_placement_away
824766,TB @ BOS,False,False,801139,607259,801139,607259,,,0.0,False,False,1.6993006993006992,1.6993006993006992,0,4,1,"Garrett Crochet, Danny Coulombe, Patrick Sandoval, Roman Anthony",Steven Matz,0,0,0,0,-0.018,0,"home 4 IL placement(s) (Garrett Crochet, Danny Coulombe, Patrick Sandoval, Roman Anthony) -> -3.00pp | away 1 IL placement(s) (Steven Matz) -> +1.20pp",il_placement_home;il_placement_away
823869,WSH @ MIA,False,False,676083,641793,676083,641793,,,0.0,False,False,1.6666666666666665,1.6666666666666665,0,0,0,,,0,0,0,0,0.0,0,,
823468,COL @ PHI,False,False,605400,607536,605400,607536,,,0.0,False,False,1.5319148936170213,1.5319148936170213,0,1,0,Kyle Backhus,,0,0,0,0,-0.012,0,home 1 IL placement(s) (Kyle Backhus) -> -1.20pp,il_placement_home
824444,MIN @ CLE,False,False,676440,657746,676440,657746,,,0.0,False,False,1.8695652173913042,1.8695652173913042,0,0,1,,Cole Sands,0,0,0,0,0.012,0,away 1 IL placement(s) (Cole Sands) -> +1.20pp,il_placement_away
822905,CHC @ TEX,False,False,683004,665795,683004,665795,,,0.0,False,False,2.1799999999999997,2.1799999999999997,0,1,1,Josh Smith,Matthew Boyd,0,0,0,0,0.0,0,home 1 IL placement(s) (Josh Smith) -> -1.20pp | away 1 IL placement(s) (Matthew Boyd) -> +1.20pp,il_placement_home;il_placement_away
824115,DET @ KC,False,False,608379,680744,608379,680744,,,0.0,False,False,1.7352941176470589,1.7352941176470589,0,1,4,Cole Ragans,"Casey Mize, Javier Báez, Tarik Skubal, Gleyber Torres",0,0,0,0,0.018,0,"home 1 IL placement(s) (Cole Ragans) -> -1.20pp | away 4 IL placement(s) (Casey Mize, Javier Báez, Tarik Skubal, Gleyber Torres) -> +3.00pp",il_placement_home;il_placement_away
824606,SEA @ CHW,False,False,641743,622491,641743,622491,,,0.0,False,False,2.19,2.19,0,0,3,,"Matt Brash, Will Wilson, Gabe Speier",0,0,0,0,0.024,0,"away 3 IL placement(s) (Matt Brash, Will Wilson, Gabe Speier) -> +2.40pp",il_placement_away
823792,NYY @ MIL,False,False,690986,693645,690986,693645,,,0.0,False,False,2.25,2.25,0,2,1,"Angel Zerpa, Brandon Woodruff",Jasson Domínguez,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Angel Zerpa, Brandon Woodruff) -> -1.80pp | away 1 IL placement(s) (Jasson Domínguez) -> +1.20pp",il_placement_home;il_placement_away
825089,NYM @ ARI,False,False,518876,605280,518876,605280,,,0.0,False,False,2.0700000000000003,2.0700000000000003,0,0,2,,"Luis Robert Jr., Ronny Mauricio",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Luis Robert Jr., Ronny Mauricio) -> +1.80pp",il_placement_away
823304,STL @ SD,False,False,681190,669160,681190,669160,,,0.0,False,False,1.7194244604316546,1.7194244604316546,0,3,1,"Germán Márquez, Jake Cronenworth, Luis Campusano",Ramón Urías,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Germán Márquez, Jake Cronenworth, Luis Campusano) -> -2.40pp | away 1 IL placement(s) (Ramón Urías) -> +1.20pp",il_placement_home;il_placement_away
823955,ATL @ LAD,False,False,605483,675911,605483,675911,,,0.0,False,False,1.62111801242236,1.62111801242236,0,1,1,Tyler Glasnow,Ronald Acuña Jr.,0,0,0,0,0.0,0,home 1 IL placement(s) (Tyler Glasnow) -> -1.20pp | away 1 IL placement(s) (Ronald Acuña Jr.) -> +1.20pp,il_placement_home;il_placement_away
