game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824673,SF @ CHC,False,False,665795,592662,665795,592662,,,0.0,True,True,1.6802721088435373,1.6802721088435373,0,0,4,,"Tyler Mahle, Harrison Bader, Joel Peguero, Matt Gage",0,0,0,0,0.03,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | away 4 IL placement(s) (Tyler Mahle, Harrison Bader, Joel Peguero, Matt Gage) -> +3.00pp",bullpen_short_home;bullpen_short_away;il_placement_away
824271,SEA @ DET,False,False,664285,693433,664285,693433,,,0.0,False,False,2.25,2.25,0,2,0,"Kenley Jansen, Casey Mize",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (Kenley Jansen, Casey Mize) -> -1.80pp",il_placement_home
823455,CHW @ PHI,False,False,666200,641743,666200,641743,,,0.0,True,False,1.5988023952095807,1.5988023952095807,0,0,0,,,0,0,0,0,-0.015,0,home bullpen short -> 1.5pp toward away,bullpen_short_home
823538,BOS @ NYY,False,False,677960,543243,677960,543243,,,0.0,False,False,1.7407407407407407,1.7407407407407407,0,0,2,,"Garrett Whitlock, Nick Sogard",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Garrett Whitlock, Nick Sogard) -> +1.80pp",il_placement_away
822810,BAL @ TOR,False,False,702056,687064,702056,687064,,,0.0,False,False,1.7407407407407407,1.7407407407407407,0,2,0,"José Berríos, Lenyn Sosa",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (José Berríos, Lenyn Sosa) -> -1.80pp",il_placement_home
823860,TB @ MIA,False,False,687473,656876,687473,656876,,,0.0,False,False,2.3,2.3,0,4,4,"Janson Junk, Eury Pérez, Andrew Nardi, Josh Ekness","Jesse Scholtens, Gavin Lux, Craig Kimbrel, Jonathan Heasley",0,0,0,0,0.0,0,"home 4 IL placement(s) (Janson Junk, Eury Pérez, Andrew Nardi, Josh Ekness) -> -3.00pp | away 4 IL placement(s) (Jesse Scholtens, Gavin Lux, Craig Kimbrel, Jonathan Heasley) -> +3.00pp",il_placement_home;il_placement_away
824914,PIT @ ATL,False,False,527048,656605,527048,656605,,,0.0,True,False,1.7692307692307692,1.7692307692307692,0,0,1,,Konnor Griffin,0,0,0,0,-0.002999999999999999,0,home bullpen short -> 1.5pp toward away | away 1 IL placement(s) (Konnor Griffin) -> +1.20pp,bullpen_short_home;il_placement_away
824186,OAK @ HOU,False,False,663567,678022,663567,678022,,,0.0,True,True,2.02,2.02,0,1,4,Braden Shewmake,"Denzel Clarke, Aaron Civale, Luis Severino, Luis Severino",0,0,0,0,0.018,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Braden Shewmake) -> -1.20pp | away 4 IL placement(s) (Denzel Clarke, Aaron Civale, Luis Severino, Luis Severino) -> +3.00pp",bullpen_short_home;bullpen_short_away;il_placement_home;il_placement_away
823049,CIN @ STL,False,False,681517,663903,681517,663903,,,0.0,False,True,1.8,1.8,0,0,3,,"Graham Ashcraft, Pierce Johnson, Pierce Johnson",0,0,0,0,0.039,0,"away bullpen short -> 1.5pp toward home | away 3 IL placement(s) (Graham Ashcraft, Pierce Johnson, Pierce Johnson) -> +2.40pp",bullpen_short_away;il_placement_away
822892,CLE @ TEX,False,False,677958,800048,677958,800048,,,0.0,False,False,2.25,2.25,0,1,0,Chris Martin,,0,0,0,0,-0.012,0,home 1 IL placement(s) (Chris Martin) -> -1.20pp,il_placement_home
823699,KC @ MIN,False,False,805673,608379,805673,608379,,,0.0,False,True,1.9433962264150944,1.9433962264150944,0,2,1,"Kendry Rojas, Bailey Ober",Nick Mears,0,0,0,0,0.008999999999999998,0,"away bullpen short -> 1.5pp toward home | home 2 IL placement(s) (Kendry Rojas, Bailey Ober) -> -1.80pp | away 1 IL placement(s) (Nick Mears) -> +1.20pp",bullpen_short_away;il_placement_home;il_placement_away
824350,MIL @ COL,False,False,663372,687075,663372,687075,,,0.0,False,False,2.41,2.41,0,1,2,Welinton Herrera,"Logan Henderson, Rob Zastryzny",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Welinton Herrera) -> -1.20pp | away 2 IL placement(s) (Logan Henderson, Rob Zastryzny) -> +1.80pp",il_placement_home;il_placement_away
825073,WSH @ ARI,False,False,518876,656492,518876,656492,,,0.0,False,True,1.8333333333333335,1.8333333333333335,0,0,0,,,0,0,0,0,0.015,0,away bullpen short -> 1.5pp toward home,bullpen_short_away
823293,NYM @ SD,False,False,650633,681035,650633,681035,,,0.0,False,False,1.8333333333333335,1.8333333333333335,0,1,1,Ramón Laureano,Tyrone Taylor,0,0,0,0,0.0,0,home 1 IL placement(s) (Ramón Laureano) -> -1.20pp | away 1 IL placement(s) (Tyrone Taylor) -> +1.20pp,il_placement_home;il_placement_away
